DairyProduct_PackagingType,Quantity_Value,DairyProduct_IsInfantNutrition,SubBrandRu,Mass_Net,DairyProduct_ManufacturerTaxIdentifier,DairyProduct_IsUnderVeterinaryControl,DairyProduct_IsShelfLifeUpTo40Days,EnergyValueKJ,Manufacturer_Name,Provider_Name,Mass_Gross,GpcClass1,TnvedCode,Provider_GLN,GpcClass2,StorageConditions_ShelfLifeUnit,GpcClass3,DairyProduct_LabelName,EnergyValueKcal,AdditionalInfoRu,DairyProduct_ProteinContent,DairyProduct_FatContent,DairyProduct_PackagingMaterial,DairyProduct_ManufacturerCountry,Carbohydrates,DairyProduct_RawMaterialOrigin,StorageConditions_MaxRelativeHumidity,DairyProduct_IsMedicalOrSpecialDiet,StorageConditions_ShelfLife,DairyProduct_Type,StorageConditions_MaxStorageTemperature,BrandRu,FunctionNameRu,Protein,StorageConditions_MinStorageTemperature,GTIN,GpcClass4,StorageConditions_MinRelativeHumidity,Grease,Manufacturer_GLN,Quantity_Unit,ProductType
БАНКА НЕМЕТАЛЛИЧЕСКАЯ,1437,False,Премиум,1398,123456789,False,False,285.81,Калинковичский МК,Калинковичский МК,1437,50000000,0401 20 110 9,4810000000013,50130000,D,50131700,"Верхнедвинский Премиум Йогурт пастеризованное, массовая доля жира 2.86 %, полиэтиленовая пленка",97.86,Распределение стратегических ниш,4.52,2.86,LLDPE,112,8.09,КОРОВА,77,False,13,Йогурт,15,Верхнедвинский,Йогурт,1.8,2,481850510214301,10000025,12,4.54,4810000000013,GR,Consumer unit [CU]
ПАКЕТ,1421,False,Легкое,1390,123456789,True,False,301.38,Слуцкий СК,Слуцкий СК,1421,50000000,0401 20 110 9,4810000000002,50130000,D,50131700,"Калинковичский Легкое Творог пастеризованное, массовая доля жира 4.21 %, полиэтиленовая пленка",50.66,Перепрофилирование круглосуточных метрик,3.62,4.21,LLDPE,112,2.73,КОРОВА,58,False,15,Творог,19,Калинковичский,Творог,1.94,10,481873680787448,10000025,37,4.55,4810000000002,GR,Consumer unit [CU]
ПАКЕТ,982,False,Легкое,960,123456789,True,False,346.58,Пружанский МЗ,Пружанский МЗ,982,50000000,0401 20 110 9,4810000000018,50130000,D,50131700,"Молочный гостинец Легкое Молоко пастеризованное, массовая доля жира 2.84 %, полиэтиленовая пленка",76.66,Интеграция сетевых партнерств,4.39,2.84,LLDPE,112,2.06,КОРОВА,77,False,29,Молоко,19,Молочный гостинец,Молоко,3.92,4,481912650874782,10000025,2,2.3,4810000000018,ML,Consumer unit [CU]
ПАКЕТ,1566,False,Ягодное,1543,123456789,True,False,196.04,Молодечненский МК,Молодечненский МК,1566,50000000,0401 20 110 9,4810000000015,50130000,D,50131700,"Здравушка-милк Ягодное Сливки пастеризованное, массовая доля жира 3.78 %, полиэтиленовая пленка",91.44,Оцифровка инновационных областей интереса,2.0,3.78,LLDPE,112,1.71,КОРОВА,51,False,25,Сливки,17,Здравушка-милк,Сливки,2.36,6,481372682501920,10000025,21,2.14,4810000000015,ML,Consumer unit [CU]
БУТЫЛКА,1153,False,Фруктовое,1130,123456789,False,False,342.96,ММЗ №1,ММЗ №1,1153,50000000,0401 20 110 9,4810000000006,50130000,D,50131700,"Лидский Фруктовое Молоко пастеризованное, массовая доля жира 1.96 %, полиэтиленовая пленка",56.49,Обеспечение беспроводных порталов,1.73,1.96,LLDPE,112,8.02,КОРОВА,70,False,25,Молоко,20,Лидский,Молоко,3.53,3,481434697890046,10000025,16,4.63,4810000000006,ML,Consumer unit [CU]
ТЕРМОУСАДОЧНАЯ/УСАДОЧНАЯ УПАКОВКА,1439,False,Молочное,1402,123456789,True,False,165.81,Савушкин продукт,Савушкин продукт,1439,50000000,0401 20 110 9,4810000000001,50130000,D,50131700,"Молочный гостинец Молочное Масло пастеризованное, массовая доля жира 1.16 %, полиэтиленовая пленка",99.6,Эксплуатация индивидуальных аудиторий,2.75,1.16,LLDPE,112,8.22,КОРОВА,52,False,2,Масло,19,Молочный гостинец,Масло,3.03,0,481214440724284,10000025,48,3.6,4810000000001,GR,Consumer unit [CU]
ПАКЕТ,1007,False,Молочное,977,123456789,False,False,359.54,Кобринский МСЗ,Кобринский МСЗ,1007,50000000,0401 20 110 9,4810000000012,50130000,D,50131700,"Слуцкий Молочное Сыр пастеризованное, массовая доля жира 3.6 %, полиэтиленовая пленка",60.21,Перезагрузка богатых рынков,2.49,3.6,LLDPE,112,6.25,КОРОВА,91,False,9,Сыр,15,Слуцкий,Сыр,3.11,10,481303826911595,10000025,27,2.37,4810000000012,GR,Consumer unit [CU]
ПАКЕТ,1456,False,Легкое,1435,123456789,False,False,245.88,Молочные горки,Молочные горки,1456,50000000,0401 20 110 9,4810000000017,50130000,D,50131700,"Кобринский Легкое Молоко пастеризованное, массовая доля жира 2.74 %, полиэтиленовая пленка",76.04,Объединение B2B систем,4.8,2.74,LLDPE,112,1.19,КОРОВА,75,False,3,Молоко,13,Кобринский,Молоко,3.56,2,481482406231734,10000025,2,4.51,4810000000017,ML,Consumer unit [CU]
ПАКЕТ,1559,False,Лактозафри,1519,123456789,False,False,205.73,Верхнедвинский МСЗ,Верхнедвинский МСЗ,1559,50000000,0401 20 110 9,4810000000020,50130000,D,50131700,"Лидский Лактозафри Творог пастеризованное, массовая доля жира 4.74 %, полиэтиленовая пленка",62.5,Управление открытых пользователей,1.79,4.74,LLDPE,112,7.84,КОРОВА,91,False,2,Творог,10,Лидский,Творог,4.73,7,481917613292061,10000025,43,4.59,4810000000020,GR,Consumer unit [CU]
ТЕРМОУСАДОЧНАЯ/УСАДОЧНАЯ УПАКОВКА,1179,False,Эко,1152,123456789,True,False,327.4,Лидский МКК,Лидский МКК,1179,50000000,0401 20 110 9,4810000000005,50130000,D,50131700,"Молочный гостинец Эко Масло пастеризованное, массовая доля жира 3.56 %, полиэтиленовая пленка",62.23,Охват круглосуточных порталов,3.21,3.56,LLDPE,112,5.74,КОРОВА,92,False,21,Масло,17,Молочный гостинец,Масло,2.33,3,481606870693088,10000025,11,2.96,4810000000005,GR,Consumer unit [CU]
БУТЫЛКА,1411,False,Детское,1373,123456789,True,False,295.7,Бабушкина крынка,Бабушкина крынка,1411,50000000,0401 20 110 9,4810000000003,50130000,D,50131700,"Молодечненский Детское Сливки пастеризованное, массовая доля жира 4.63 %, полиэтиленовая пленка",40.38,Культивация активных инициатив,3.55,4.63,LLDPE,112,2.13,КОРОВА,57,False,9,Сливки,13,Молодечненский,Сливки,1.24,2,481722069372506,10000025,40,4.24,4810000000003,ML,Consumer unit [CU]
БАНКА НЕМЕТАЛЛИЧЕСКАЯ,1100,False,Свежее,1080,123456789,False,False,207.44,Здравушка-милк,Здравушка-милк,1100,50000000,0401 20 110 9,4810000000011,50130000,D,50131700,"Верхнедвинский Свежее Йогурт пастеризованное, массовая доля жира 2.8 %, полиэтиленовая пленка",45.53,Оцифровка круглогодичных моделей,4.66,2.8,LLDPE,112,2.51,КОРОВА,92,False,4,Йогурт,12,Верхнедвинский,Йогурт,1.07,8,481603289653510,10000025,19,3.56,4810000000011,GR,Consumer unit [CU]
ТЕРМОУСАДОЧНАЯ/УСАДОЧНАЯ УПАКОВКА,1456,False,Натуральное,1432,123456789,True,False,380.33,ММЗ №1,ММЗ №1,1456,50000000,0401 20 110 9,4810000000006,50130000,D,50131700,"Молочный гостинец Натуральное Глазированные сырки пастеризованное, массовая доля жира 2.6 %, полиэтиленовая пленка",41.14,Увеличение распределённых интернет-услуг,2.12,2.6,LLDPE,112,7.63,КОРОВА,95,False,4,Глазированные сырки,17,Молочный гостинец,Глазированные сырки,3.52,6,481840570749022,10000025,33,1.37,4810000000006,GR,Consumer unit [CU]
ПАКЕТ,1015,True,Ягодное,989,123456789,True,False,385.1,Рогачевский МКК,Рогачевский МКК,1015,50000000,0401 20 110 9,4810000000007,50130000,D,50131700,"Здравушка-милк Ягодное Кефир пастеризованное, массовая доля жира 3.97 %, полиэтиленовая пленка",52.75,Координация серверных интернет-продавцов,1.89,3.97,LLDPE,112,8.88,КОРОВА,95,False,23,Кефир,12,Здравушка-милк,Кефир,3.77,4,481344395742680,10000025,49,4.47,4810000000007,ML,Consumer unit [CU]
ТЕРМОУСАДОЧНАЯ/УСАДОЧНАЯ УПАКОВКА,1974,False,Легкое,1951,123456789,False,False,289.39,Молодечненский МК,Молодечненский МК,1974,50000000,0401 20 110 9,4810000000015,50130000,D,50131700,"Пружанский Легкое Глазированные сырки пастеризованное, массовая доля жира 2.42 %, полиэтиленовая пленка",84.76,Максимизация ультрасовременных интернет-продавцов,2.27,2.42,LLDPE,112,5.06,КОРОВА,86,False,7,Глазированные сырки,20,Пружанский,Глазированные сырки,1.27,9,481522393945051,10000025,2,1.41,4810000000015,GR,Consumer unit [CU]
ТЕРМОУСАДОЧНАЯ/УСАДОЧНАЯ УПАКОВКА,1462,False,Фермерское,1434,123456789,True,True,392.14,Рогачевский МКК,Рогачевский МКК,1462,50000000,0401 20 110 9,4810000000007,50130000,D,50131700,"Молодечненский Фермерское Глазированные сырки пастеризованное, массовая доля жира 3.14 %, полиэтиленовая пленка",78.98,Монетизация стандартных технологий,1.33,3.14,LLDPE,112,2.37,КОРОВА,67,False,8,Глазированные сырки,12,Молодечненский,Глазированные сырки,1.05,2,481875250562115,10000025,10,3.95,4810000000007,GR,Consumer unit [CU]
ПАКЕТ,1429,False,Сырое,1396,123456789,True,False,171.56,Рогачевский МКК,Рогачевский МКК,1429,50000000,0401 20 110 9,4810000000007,50130000,D,50131700,"Пружанский Сырое Простокваша пастеризованное, массовая доля жира 4.02 %, полиэтиленовая пленка",70.75,Оцифровка богатых знаний,3.95,4.02,LLDPE,112,2.94,КОРОВА,74,False,7,Простокваша,15,Пружанский,Простокваша,2.3,10,481486497720395,10000025,7,2.92,4810000000007,ML,Consumer unit [CU]
ТЕРМОУСАДОЧНАЯ/УСАДОЧНАЯ УПАКОВКА,1419,False,Сырое,1391,123456789,True,False,186.39,Милкавита,Милкавита,1419,50000000,0401 20 110 9,4810000000010,50130000,D,50131700,"Беллакт Сырое Сметана пастеризованное, массовая доля жира 1.62 %, полиэтиленовая пленка",49.58,Разворачивание безотказных метрик,4.13,1.62,LLDPE,112,8.27,КОРОВА,81,False,18,Сметана,17,Беллакт,Сметана,4.28,7,481968598094449,10000025,16,1.63,4810000000010,GR,Consumer unit [CU]
ТЕРМОУСАДОЧНАЯ/УСАДОЧНАЯ УПАКОВКА,1195,True,Фермерское,1179,123456789,False,False,291.25,Туровский МК,Туровский МК,1195,50000000,0401 20 110 9,4810000000009,50130000,D,50131700,"Милкавита Фермерское Творог пастеризованное, массовая доля жира 4.25 %, полиэтиленовая пленка",56.8,Координация круглогодичных инициатив,1.15,4.25,LLDPE,112,7.29,КОРОВА,53,False,7,Творог,20,Милкавита,Творог,3.93,8,481449992336582,10000025,17,4.79,4810000000009,GR,Consumer unit [CU]
